,price
13569,2348.2436233125627
13570,17371.044946751557
13571,20840.26331691444
13572,18909.47802147828
13573,48143.282766758464
13574,24811.87316107005
13575,64255.59698558785
13576,51223.694250298664
13577,38382.156915251166
13578,4996.809715808369
13579,13565.174806892872
13580,22056.045446039177
13581,9858.272767868824
13582,13872.556762408465
13583,3478.871135628782
13584,12641.479949974455
13585,19143.484953658655
13586,27470.520160835236
13587,27670.28074571397
13588,20195.84855113644
13589,21135.61852765549
13590,19004.46138525661
13591,43525.83899196796
13592,48333.95526644308
13593,160922.27371229883
13594,25346.09586354345
13595,1670.2601650450379
13596,24411.978274258785
13597,6128.163832562044
13598,12761.54497126583
13599,51669.57566637918
13600,89574.56704863254
13601,15921.78379226569
13602,63659.557335106656
13603,8442.65644085873
13604,18999.573453012854
13605,16844.39773727674
13606,7426.675701928325
13607,29797.58479329571
13608,37558.027286751196
13609,35676.63823689986
13610,28646.45933356136
13611,24565.222000454552
13612,20090.299299937673
13613,19011.970800683834
13614,112852.70412148163
13615,34708.849396578036
13616,35928.55916271079
13617,7963.709013319574
13618,80098.3338287007
13619,17416.97654939629
13620,17273.001798371784
13621,23197.283313401043
13622,12551.839981700294
13623,123882.72751743719
13624,156698.3492981298
13625,12665.734984351322
13626,10648.90278627351
13627,34762.28574856464
13628,12778.280114308
13629,13914.400489631109
13630,2397.451064177789
13631,10995.009142835625
13632,29850.48504218459
13633,12119.38784749806
13634,5369.005445703864
13635,57167.314271831885
13636,41491.35865364969
13637,13480.96126974374
13638,30351.827163417824
13639,16431.80938781053
13640,15694.635139347054
13641,42057.665372414514
13642,11903.827982197516
13643,37701.63363679312
13644,66111.79842531867
13645,34347.172600125894
13646,13857.303226563148
13647,31017.524280074053
13648,77394.097212011
13649,15343.373162205331
13650,39710.94440659415
13651,15527.371436188929
13652,14293.693244514987
13653,35522.37213964295
13654,303682.67034580745
13655,17880.47838100139
13656,5987.791707453318
13657,33110.07063656766
13658,10540.037005402148
13659,81577.09607282374
13660,72101.9963824004
13661,177694.4730653884
13662,25528.74861247558
13663,40278.01444656495
13664,19005.129375599325
13665,23483.540831550956
13666,56435.33398651704
13667,3648.7972590280697
13668,36558.16234897543
13669,33687.10291094519
13670,80299.01898665912
13671,19320.72099476494
13672,12288.850337373093
13673,120880.67170795798
13674,9881.788673412986
13675,20647.971128230914
13676,19535.4995644195
13677,7688.484359217808
13678,9199.799159862101
13679,49054.28005498741
13680,24816.538038833067
13681,67752.71655635908
13682,23081.22826390993
13683,18047.545136674307
13684,19836.723330922425
13685,24904.014496087097
13686,20366.269099066034
13687,15546.693734575994
13688,28517.806603778154
13689,28889.935237097554
13690,14321.931267980486
13691,18903.37018822413
13692,22593.9623558335
13693,15834.3890046319
13694,37254.333989501
13695,41422.08392134216
13696,24539.670370446518
13697,30601.74432827253
13698,32378.95972251054
13699,26809.105358122848
13700,8309.31853515748
13701,23265.848089911044
13702,10419.10165663343
13703,19539.464561005123
13704,76578.0257908795
13705,22952.27246433217
13706,20983.494744873606
13707,15605.563097192906
13708,25079.451649258845
13709,28454.303742211312
13710,89961.62958045397
13711,49160.15384222288
13712,18559.044396239333
13713,20333.90523109585
13714,12434.823539063334
13715,8377.913985218853
13716,11683.380698898807
13717,41255.47067975532
13718,19643.023541607894
13719,28954.94290141575
13720,173452.57138434518
13721,2374.7862289268523
13722,31535.870539189316
13723,19673.346070085652
13724,32195.914253558964
13725,19589.541309191845
13726,114015.17118776962
13727,9989.291940880008
13728,90015.37138426956
13729,12817.584292133339
13730,29052.812963808887
13731,12669.564095972106
13732,24327.672085866332
13733,77889.4219904188
13734,7046.452013488859
13735,5612.898843073286
13736,10013.647380165756
13737,54725.2436694894
13738,197666.01024929434
13739,21374.873335714452
13740,66927.93044963013
13741,25463.800428545102
13742,30426.683307950385
13743,24035.624583810568
13744,63547.114820528775
13745,17339.307570122182
13746,18178.06571504008
13747,21710.279283327982
13748,27948.5021205144
13749,17910.281765620224
13750,20159.126492653973
13751,21654.73218134977
13752,18326.238654174842
13753,21236.984914118424
13754,32652.40840046387
13755,72278.44927306846
13756,46402.14498632401
13757,19810.59366961755
13758,29981.458872069605
13759,9237.821622055024
13760,18739.17659618426
13761,53514.03158387821
13762,30624.33530497644
13763,16718.54241833277
13764,65846.84732270148
13765,340589.16652663425
13766,37702.40882987995
13767,17834.963478594087
13768,17024.96603889391
13769,248613.7551947916
13770,14984.42154974863
13771,59665.91871559434
13772,16383.725940142758
13773,13557.498311814852
13774,42912.689125377685
13775,21243.766986643896
13776,28890.100401150994
13777,59756.26670966856
13778,30683.371227680705
13779,17120.38248027023
13780,19735.076180025004
13781,8287.937315259129
13782,15537.594750247896
13783,21560.55776483938
13784,16936.236607233062
13785,78509.47769077029
13786,43861.04553414695
13787,26360.93388304487
13788,22455.25550769735
13789,28440.112446650863
13790,19399.987186552957
13791,13339.47964090202
13792,12496.937128206715
13793,9171.466834817082
13794,1013.1336732404307
13795,32698.6252806345
13796,13110.191946445033
13797,69017.13624024484
13798,306812.400382041
13799,2576.9233402991667
13800,24158.396491737105
13801,34329.994284948334
13802,20593.807904213667
13803,10473.942976978607
13804,20071.238609828986
13805,47182.75122856069
13806,9720.285732979886
13807,2136.3569870274514
13808,46843.24801073782
13809,16560.176527508534
13810,19926.816510012373
13811,12860.343536162749
13812,8611.776800065301
13813,249441.02869981993
13814,9606.754981633276
13815,12713.11564871762
13816,8542.072884892114
13817,25683.463663140312
13818,30032.080898681656
13819,36761.423730072565
13820,191607.39337691758
13821,31918.940723155625
13822,16485.017314146273
13823,19483.68086906802
13824,35924.94225194119
13825,26733.882844316773
13826,3601.3781026201323
13827,20569.205164395273
13828,39954.31011949293
13829,7329.141038883477
13830,19411.96650644671
13831,21081.22736780066
13832,17966.053870477714
13833,16543.94083647523
13834,25353.50315590389
13835,30049.559799857438
13836,16256.047550748102
13837,32186.052630160935
13838,306966.3133153394
13839,226986.35769849643
13840,105925.62469041161
13841,45598.16703473218
13842,14565.799959939905
13843,14116.892139676027
13844,17306.21626260504
13845,37437.34199474845
13846,40617.05029335059
13847,53418.390886208974
13848,23708.96289511025
13849,23223.093180234544
13850,15443.625313921832
13851,22285.284320046194
13852,14499.050463373773
13853,4615.271086257882
13854,6398.869523781352
13855,21942.202652687207
13856,29753.789046122693
13857,15273.507684064098
13858,15337.8584419135
13859,13637.053088353015
13860,7744.322150511667
13861,9897.813197566196
13862,4235.916931279935
13863,16635.38490685355
13864,96257.19926902559
13865,8597.12014450226
13866,31975.737147033215
13867,14047.20916008018
13868,41085.79032146931
13869,12231.754652283154
13870,13886.965124174953
13871,98725.766519906
13872,80310.57179425936
13873,2414.223216918297
13874,8155.614383319393
13875,26477.810100988485
13876,62718.86674271058
13877,98555.9403085718
13878,3723.6997418580577
13879,23936.566279634833
13880,11176.770097712055
13881,35199.866451444104
13882,127129.73380796611
13883,37317.36516365968
13884,16714.811611033976
13885,2001.1376007599756
13886,12765.292430370115
13887,66505.72182280105
13888,49941.18189769052
13889,8945.067571229301
13890,17365.153548764065
13891,26860.575799164362
13892,169561.40313737188
13893,32689.572743642144
13894,33164.510526550934
13895,9558.068133004941
13896,23518.41723076254
13897,46531.7666518176
13898,31937.754743263125
13899,21558.5283020474
13900,16289.019396085292
13901,23492.305903280154
13902,11395.762857500464
13903,31504.299281433225
13904,51847.07329861913
13905,31912.795583718456
13906,16867.817977145314
13907,233041.66109466832
13908,13529.829717149027
13909,15200.236184392124
13910,23326.898793338798
13911,16012.347761320882
13912,10578.2083595898
13913,29655.520915115252
13914,34618.58339197375
13915,54839.44294088427
13916,15750.583124575205
13917,19362.12959037628
13918,13239.099704118446
13919,7900.203749703243
13920,14264.66833838448
13921,20683.849006710574
13922,45534.82790417597
13923,16108.909898497164
13924,58117.355400815606
13925,1558.4744119895622
13926,8950.869479307905
13927,180894.3325937679
13928,17773.26505559869
13929,15978.727446570992
13930,7600.1276977118105
13931,84339.89762895834
13932,22596.843384157866
13933,6355.79277589079
13934,45810.528642954305
13935,54233.46408346575
13936,14934.498358644545
13937,18481.564694646746
13938,11059.132404380478
13939,23665.002413199283
13940,29137.99751782138
13941,36023.843126092106
13942,9290.768583872356
13943,32581.76519357972
13944,12715.453835320659
13945,23999.627799876966
13946,9560.719915458933
13947,21407.503449512646
13948,37186.216817835346
13949,24909.532614945434
13950,11002.591741700657
13951,40735.628512810916
13952,24036.987492712215
13953,11716.239353748038
13954,17545.15788131859
13955,39982.46100448724
13956,62762.6769752875
13957,19194.71659810655
13958,7155.987606624141
13959,24393.381421353668
13960,52514.66342211701
13961,22392.371798117645
13962,11219.914095221087
13963,47629.77344835363
13964,41530.958528122865
13965,53585.25160741247
13966,9916.836971746758
13967,532916.8326483695
13968,26385.472846301273
13969,12981.858767773956
13970,10199.962080591358
13971,225643.38576864172
13972,11458.779869943857
13973,13572.441740717739
13974,22273.35461274814
13975,8868.285747944377
13976,13527.091542501003
13977,30944.234487293288
13978,20875.57779382821
13979,38524.90343894996
13980,68879.29962939117
13981,38916.64858994447
13982,22664.846845000982
13983,18615.577371579595
13984,9197.072873043828
13985,33384.44986452535
13986,28715.036863525398
13987,26522.730853628367
13988,17182.773842311464
13989,22533.1821279563
13990,34444.18030003738
13991,35996.70884934813
13992,18955.436151059344
13993,23275.29039688874
13994,13644.385138276033
13995,25387.95745092258
13996,9089.794512274675
13997,19156.695248734206
13998,151886.49174377788
13999,38935.28349551745
14000,216268.10817069095
14001,21799.570550294593
14002,41789.32054450549
14003,15033.731347800232
14004,42487.38178168889
14005,7736.701010532677
14006,25643.509281782433
14007,67804.62671316788
14008,17439.31201814022
14009,1688.6242401897907
14010,82400.31616552453
14011,6347.15885826759
14012,17019.394198469818
14013,19042.724545270205
14014,18140.594813783653
14015,6646.551436999813
14016,12727.563347166404
14017,338403.71840652265
14018,196939.52131814416
14019,9849.930563987233
14020,13835.43395096995
14021,35461.32251062896
14022,25169.308905652724
14023,18071.511593338102
14024,17664.820526735857
14025,14017.027030585334
14026,20945.63330302015
14027,16966.420791457407
14028,11372.412292775698
14029,25193.988534179516
14030,13416.369071456604
14031,17911.0167993363
14032,10031.532597443089
14033,15580.088615623303
14034,22836.921883515082
14035,3531.7137563480064
14036,2284.734073055908
14037,43306.60555498768
14038,38326.18777063489
14039,6303.2963601555675
14040,8095.388396331109
14041,19636.97456725035
14042,19396.054944278672
14043,17831.475181412883
14044,17511.645862825215
14045,26366.243551908992
14046,44690.475826197304
14047,84530.96657106094
14048,42544.55001298897
14049,28910.14887050353
14050,46566.744027693756
14051,18601.713032197207
14052,10644.61372210551
14053,57594.789899872616
14054,47619.40081586223
14055,19295.97081514448
14056,17168.486047974788
14057,16369.293543407694
14058,12463.029996102676
14059,1702.4484971482307
14060,90492.56616457086
14061,26961.480031363666
14062,24125.919083544984
14063,18322.911399720237
14064,16943.231612157077
14065,711.1210500132293
14066,50281.03410736006
14067,16234.883722668514
14068,45512.274111137725
14069,59308.66651313752
14070,57455.57111866493
14071,21098.371752360836
14072,23092.840231020004
14073,57344.90300198831
14074,45330.134956819005
14075,39542.99625076167
14076,16612.797224618495
14077,31507.068124966696
14078,22220.11083300039
14079,11445.630797349848
14080,39095.40330903791
14081,23682.862736835144
14082,6465.224610473029
14083,19027.38755771611
14084,22263.581835472956
14085,14918.840855886228
14086,21962.135746325366
14087,87628.08549903054
14088,11567.270588750951
14089,16016.600212687626
14090,33315.25116111059
14091,64580.93407133967
14092,10083.080584436655
14093,43736.688971247524
14094,84543.80314203259
14095,63625.538076096214
14096,18101.846172934398
14097,25260.804270076565
14098,60205.326720886864
14099,5121.277997843921
14100,25668.06424435973
14101,17116.4027143782
14102,13212.561937467195
14103,14810.342531961389
14104,22106.29745545704
14105,15503.442073402926
14106,14054.24605598487
14107,11609.834389517084
14108,13163.473803780042
14109,32633.59985592682
14110,17829.837469933555
14111,25695.566570862196
14112,11665.13710927125
14113,15439.169301142916
14114,20962.904590609483
14115,109427.12209307682
14116,7974.577150385827
14117,9292.83872794453
14118,48151.27608645987
14119,25753.44306748081
14120,24580.987882902846
14121,29563.977557225153
14122,14387.50690629799
14123,58695.28935973067
14124,16063.239035433158
14125,36796.38808622025
14126,21191.67460223846
14127,31591.21412545815
14128,23889.694401276298
14129,14570.152026619762
14130,2158.530822051689
14131,66136.34023001045
14132,5744.971428512596
14133,34172.81698104553
14134,23932.50465615373
14135,22432.72974449955
14136,13511.16352172941
14137,40123.941959298216
14138,28185.405957832
14139,66327.64635337144
14140,21930.339605468325
14141,26583.318523719907
14142,24042.422381802462
14143,81111.66764416173
14144,17119.496295647696
14145,31858.799559193663
14146,10894.520531457849
14147,26983.959666109644
14148,39496.0847913716
14149,33729.53955896944
14150,59332.17302713636
14151,30104.741436825134
14152,17780.344328256324
14153,42517.73002004903
14154,39061.404690574855
14155,15393.357449451461
14156,35236.76796708349
14157,20005.77515441086
14158,19171.238974267617
14159,11405.8925287975
14160,16059.387527575716
14161,63831.12221277598
14162,22187.243630912155
14163,22660.31232885178
14164,18210.518932522275
14165,15335.929817845114
14166,39667.317182317376
14167,13470.079238696955
14168,14092.811835707165
14169,28175.13801085297
14170,16228.86774536036
14171,107905.72397932783
14172,75111.46466593537
14173,23165.641216165386
14174,38132.53606087901
14175,27389.797935841605
14176,29234.103497453034
14177,39875.98181905504
14178,54922.375286630355
14179,7762.178763435222
14180,24320.550082158297
14181,19873.978098990396
14182,23245.763356008567
14183,42268.397686677985
14184,20765.931467664428
14185,2441.589559224434
14186,125673.95425148308
14187,4633.780912888236
14188,24200.6435394641
14189,34119.99389628414
14190,27305.1831966592
14191,10544.84138692636
14192,21147.55507385917
14193,24706.537205900066
14194,20157.986994042993
14195,31942.326493624598
14196,31208.51745916903
14197,18385.432726810686
14198,29471.832920623012
14199,33943.91167007107
14200,32547.903676416725
14201,5364.783370412886
14202,12091.095341697335
14203,453088.2429022249
14204,15506.989181392826
14205,14229.897864305414
14206,58299.737623640336
14207,13939.72900715284
14208,32591.649648942985
14209,27737.542676374316
14210,16782.730299616233
14211,32629.89840829838
14212,33723.80945511907
14213,32363.264130163938
14214,32826.57694366481
14215,16896.996817019768
14216,36022.136865179054
14217,25878.01149865426
14218,108931.2150503574
14219,50701.698616550304
14220,11847.137870667502
14221,20860.96398695931
14222,41178.098732484505
14223,14965.28148620855
14224,11534.602333937772
14225,11640.710150539875
14226,26729.170176556334
14227,2291.395582055673
14228,41659.877367739566
14229,11349.925782007165
14230,18533.545944240876
14231,12100.733638776466
14232,15125.125909904018
14233,18805.241194105707
14234,21584.538257912733
14235,13013.704953015782
14236,14665.789162741043
14237,44359.0716046365
14238,10806.194535910152
14239,28230.55377891101
14240,66583.7876506811
14241,16256.05809620209
14242,41151.98451898992
14243,28886.776553072967
14244,14212.689398858696
14245,9958.280434491113
14246,19788.24395980686
14247,23958.765488801524
14248,130434.54817183316
14249,11708.66014270857
14250,16926.55826490838
14251,39572.89877211023
14252,19739.59233243484
14253,5153.667430067435
14254,14873.051068310626
14255,55931.113829572685
14256,48922.541698888876
14257,35111.2826056527
14258,7369.8864477602765
14259,24667.068158258684
14260,18537.98175425455
14261,9462.096029914916
14262,3318.970914233476
14263,18881.26181443408
14264,19710.650352760218
14265,15336.386313340627
14266,7040.497255408205
14267,19024.094493145123
14268,105064.61150779296
14269,18094.00831852667
14270,22652.337043761276
14271,15594.176903551444
14272,14081.316933636554
14273,9225.024022758007
14274,32923.065840942785
14275,13718.32455939427
14276,134545.0684438413
14277,16732.020351059735
14278,21769.89372847788
14279,44874.9895436205
14280,16528.28714991547
14281,9539.616954782046
14282,267790.13404669333
14283,26794.723593847826
14284,52843.082661701366
14285,19959.02293041069
14286,21527.82273777947
14287,10797.73893182166
14288,42512.219291815534
14289,44796.606722682714
14290,42380.98920180835
14291,82961.83470356464
14292,22498.79446812719
14293,41800.40872262139
14294,19460.314184513874
14295,15774.618048279546
14296,20721.55304795876
14297,42661.52873924747
14298,4897.946907046251
14299,8918.943092672154
14300,85999.54441570025
14301,12352.180525871925
14302,17814.030270151794
14303,18543.901355191134
14304,608889.199038025
14305,21566.824356772937
14306,4559.44988656044
14307,18836.094547869638
14308,15367.881823333912
14309,14889.072537741624
14310,10976.931720575318
14311,28487.642215354368
14312,51852.06050255243
14313,14961.21441445779
14314,27723.726494861767
14315,67900.94326411095
14316,10988.882037656382
14317,30782.316507881507
14318,46843.22791922279
14319,39741.46761868801
14320,23080.10228684265
14321,7253.471442565322
14322,41907.23698919173
14323,32390.72466093488
14324,28036.59377678018
14325,38919.15723373089
14326,30793.898283076473
14327,27032.525885854848
14328,24529.813734358177
14329,29808.079532852396
14330,17982.980641136877
14331,66532.63552605174
14332,37748.708997378126
14333,3032.011181927286
14334,12544.72224031575
14335,21243.527922097594
14336,37911.43717557099
14337,47810.763152028434
14338,11974.496600662358
14339,6242.308376431465
14340,37739.00725467969
14341,241140.9825435318
14342,23233.05526038725
14343,10958.836800080724
14344,12717.646336613223
14345,25145.298241859302
14346,16850.625015517697
14347,18825.025449292734
14348,21765.49885922391
14349,7314.839088872075
14350,3550.5741012739018
14351,20670.68050957285
14352,10591.850323909894
14353,11276.835203351453
14354,16583.6968727801
14355,106144.96548809763
14356,75158.93516052235
14357,19043.425432948396
14358,11845.255830321461
14359,183915.01733279973
14360,17783.53406819608
14361,15315.113387038
14362,115027.46383940242
14363,26229.521785996854
14364,17380.944236309268
14365,16153.79229266569
14366,35484.11429526657
14367,11051.987077387981
14368,20038.18797633238
14369,300130.14112393744
14370,28188.789309845306
14371,25073.39524365682
14372,7494.727905773558
14373,36834.20790589694
14374,15635.779323258437
14375,18734.023383036256
14376,109829.89732142352
14377,22080.632522102445
14378,16704.851248928346
14379,8461.658512272872
14380,44341.65031559765
14381,76225.89035209827
14382,6651.339513598941
14383,52857.431935748085
14384,179998.03567891847
14385,10828.384550300427
14386,14615.230590309016
14387,9403.721975715831
14388,33677.1045829393
14389,4810.378924201243
14390,1568.3348450567573
14391,35178.858231643215
14392,36327.185300895944
14393,51673.34287955519
14394,24446.637164071202
14395,24594.500152767636
14396,17458.38235765882
14397,13454.551022853702
14398,12425.425812312402
14399,24651.604166601785
14400,38910.38091472816
14401,372913.1384504391
14402,9004.447479986586
14403,40043.91830400098
14404,15647.522929590195
14405,36568.67382248305
14406,30186.47661104612
14407,19103.813685114495
14408,15939.646681321785
14409,43000.23774807807
14410,13262.68600520026
14411,27864.0925355386
14412,42691.48743643984
14413,14770.067455061711
14414,28575.223374248482
14415,49096.97908209916
14416,7131.051757616922
14417,11177.596618462354
14418,47466.274637112394
14419,563024.1877898751
14420,164604.9550929442
14421,36304.19809993915
14422,53762.94475165382
14423,17172.211167210713
14424,14640.90289065335
14425,18171.258996112272
14426,14829.508540248498
14427,32822.284950423986
14428,119414.97024729196
14429,43122.688894761726
14430,28660.71776860021
14431,33243.93475884944
14432,21568.69903803803
14433,7457.00829731673
14434,24319.17765842285
14435,35944.3058919264
14436,46208.57942054793
14437,13170.50674840156
14438,72189.59421731904
14439,139714.5813380247
14440,40456.55649470072
14441,12712.198886735365
14442,17770.391158970073
14443,22114.083704833873
14444,1027.4132522586733
14445,31028.069616506808
14446,14152.127638900653
14447,11151.386233258061
14448,88669.03020242881
14449,6496.62602424901
14450,2908.3170172488317
14451,10425.918418874964
14452,14623.365414943546
14453,15533.01392144803
14454,150874.16716873366
14455,10638.41233386565
14456,36397.695179386996
14457,11266.963357385248
14458,70237.59698226023
14459,15086.836995586753
14460,20001.400304634124
14461,11836.898269632831
14462,16692.59923338052
14463,9349.51626834087
14464,63356.89301596116
14465,17659.598246668465
14466,12601.526117876172
14467,17125.930136542767
14468,16019.208922582678
14469,19026.966425354593
14470,14505.700987373479
14471,45423.1304532988
14472,18721.555525689386
14473,301765.98746463284
14474,13430.196011729538
14475,9526.106561819091
14476,3511.8065278576687
14477,24270.813063934445
14478,22931.13046567235
14479,32855.8273121221
14480,148140.91570204683
14481,11013.339158453979
14482,1561.365280713886
14483,41885.8842572514
14484,26982.319563311525
14485,35311.36424832046
14486,16111.058273615316
14487,19573.850809010677
14488,32090.46787418239
14489,29047.68897805456
14490,14104.05704439804
14491,13651.953458231874
14492,9797.983243487775
14493,163700.13536094222
14494,10073.276230942458
14495,48814.05761729088
14496,204290.3158069821
14497,46653.054094736464
14498,31122.735860031098
14499,123504.94367626403
14500,393642.35286786035
14501,27523.07151817903
14502,108044.63141154498
14503,10050.665004310198
14504,17471.904957398772
14505,43090.61377472617
14506,19429.877550203353
14507,10450.06220024079
14508,5547.648278977722
14509,94670.25250229705
14510,23653.864259131253
14511,497018.8806013409
14512,30646.098236783408
14513,24524.732675451785
14514,53314.54132901877
14515,8647.691471610218
14516,39480.82061771769
14517,1550.894907890819
14518,45938.02577733807
14519,24964.697359480895
14520,16145.857167584822
14521,118596.19571951684
14522,20478.97888068203
14523,111961.32717583422
14524,17366.987654926255
14525,6917.537605598569
14526,12683.103352260776
14527,37444.69437080622
14528,69637.31537329406
14529,55666.56351084169
14530,45747.201571039855
14531,17554.802346521057
14532,20493.255480899476
14533,20128.422820096835
14534,554965.1898363186
14535,29924.74608415924
14536,38996.263442683034
14537,23381.529334733263
14538,1627.7334547471255
14539,34667.43112220615
14540,62153.607634475455
14541,19524.660471443087
14542,45711.738130778074
14543,34204.577203478664
14544,24042.643622468226
14545,22217.525544335134
14546,18108.16946625337
14547,18627.880285886116
14548,58914.69120115694
14549,23152.553149015643
14550,16247.36979480926
14551,17531.80489623174
14552,18727.04225305468
14553,15364.09703533072
14554,363044.66410474014
14555,116405.45785389468
14556,12374.353926713578
14557,16852.75734614674
14558,16210.373239236884
14559,15053.347477595322
14560,28623.865259110928
14561,14642.724409603514
14562,23999.22776058968
14563,14066.317658919841
14564,17039.41666442901
14565,25443.83249076642
14566,23462.115221414715
14567,52660.194602837786
14568,88036.61608834285
14569,31529.879600520246
14570,32108.997308406048
14571,42403.62194556929
14572,14587.209235565737
14573,47046.680628356524
14574,21671.78706848994
14575,71923.13702048827
14576,20748.632369611412
14577,4286.330365979113
14578,28186.239853883162
14579,15551.588450483046
14580,11072.937837972306
14581,74296.43267719261
14582,22321.982684014365
14583,34141.80906732008
14584,34319.69863468222
14585,32636.195224300027
14586,139447.49573202897
14587,14241.002317434177
14588,35345.629577199
14589,14626.804679527879
14590,29429.927089688368
14591,127064.67401041742
14592,21097.250795320608
14593,38153.67455750611
14594,19331.881765518337
14595,3900.0634366776794
14596,47433.529982081614
14597,401417.87664879486
14598,62659.4218879519
14599,22489.787916010246
14600,1344.3759726453573
14601,19267.238994981162
14602,16090.927125737071
14603,16741.25616507139
14604,15247.176339183934
14605,14524.199838506058
14606,11086.619957717136
14607,16876.9865653459
14608,18568.019277828746
14609,140740.07269528508
14610,19895.97594717983
14611,42723.7723675482
14612,22527.082369763404
14613,8115.685581634752
14614,29414.572581709363
14615,11906.274094877765
14616,10627.577743094414
14617,21333.50765172951
14618,15284.69551790692
14619,15884.630471282639
14620,44638.81150365062
14621,5381.118696775287
14622,12829.116461569443
14623,9928.80152052641
14624,14253.261998351663
14625,90114.8119971333
14626,49914.28744134307
14627,10701.485592951067
14628,29875.264165794477
14629,21024.24279727135
14630,27364.540497917682
14631,32552.61240334343
14632,6982.009078371339
14633,28404.90394479409
14634,29439.69764190074
14635,32805.23636011034
14636,10408.379348712042
14637,27607.489061577246
14638,39587.81940830313
14639,65406.37661798764
14640,14565.784030538052
14641,20016.127733404748
14642,58650.299852426164
14643,25887.531641770154
14644,9355.163115811534
14645,94276.46519982908
14646,20390.574103887193
14647,21967.869271211326
14648,35885.35371642839
14649,6033.465023289435
14650,14297.953792474233
14651,69697.06543776393
14652,21942.603583235294
14653,38698.32825751975
14654,8964.64054701943
14655,32537.909097698517
14656,27565.09352427721
14657,28812.890579555184
14658,13835.242925260216
14659,34140.93454356771
14660,9844.777717792429
14661,27175.61374738533
14662,105795.3008963652
14663,17859.292266297154
14664,44336.39202522859
14665,16539.073034551926
14666,3327.115180177614
14667,5796.870288463309
14668,29233.383045908064
14669,20081.932535051368
14670,17000.173803652637
14671,24436.458173952065
14672,94072.59397176746
14673,42769.68843438756
14674,7256.788317062892
14675,14999.059018822387
14676,19404.798219610937
14677,51826.77049357537
14678,47318.25438874401
14679,34756.40746651869
14680,21202.17732762359
14681,11608.27244619187
14682,2726.993281029165
14683,16473.60138721112
14684,19767.60865672119
14685,28535.701802594587
14686,21213.648133760318
14687,58468.21724178083
14688,9167.012931545265
14689,19405.64216416236
14690,10617.68012509495
14691,20759.428200068884
14692,26148.662146248855
14693,27157.132237032987
14694,4150.025902203284
14695,12212.415900696069
14696,8101.210272375494
14697,27183.384659824893
14698,76946.84365196805
14699,9663.582999486476
14700,15621.689722777344
14701,5763.579357535578
14702,12276.573284528218
14703,210625.99807112478
14704,17501.462648906745
14705,26965.888639620505
14706,17945.78551186528
14707,22787.678710631095
14708,133367.52732562087
14709,13578.587735584937
14710,11522.11934422236
14711,24209.937526345253
14712,19289.000500728376
14713,20568.725802783854
14714,13277.227182510309
14715,15148.378674253821
14716,22147.99625815358
14717,4372.99493970722
14718,16402.74917932134
14719,18482.085081432946
14720,16951.6076534437
14721,5531.88769079186
14722,24882.686511033215
14723,14047.340346806683
14724,28837.145511112176
14725,25046.943271368742
14726,24748.039651975036
14727,148921.8008586308
14728,53680.105195526034
14729,9160.359769023024
14730,8652.385815514252
14731,21363.31142957881
14732,45597.23577803746
14733,41574.68516616151
14734,19587.727637671866
14735,149183.1484599579
14736,59570.018443606794
14737,20626.86607857514
14738,285796.02615301684
14739,41217.328012666665
14740,63166.23585703224
14741,14905.216823344119
14742,9366.814921934158
14743,71961.57169704605
14744,22955.905805774964
14745,18255.44295581337
14746,17732.092515246943
14747,45361.72133764345
14748,12505.278609042056
14749,20554.053045201115
14750,10225.445574988611
14751,19441.23344900459
14752,15005.643311882392
14753,3309.105864163488
14754,26337.599280796014
14755,10314.045676471666
14756,18197.581218469888
14757,4971.312344685197
14758,38020.65071505029
14759,96238.36704756785
14760,19158.58375634346
14761,32345.617443514057
14762,20038.436691282317
14763,28012.65611965861
14764,27739.85013232287
14765,37543.86583620217
14766,41546.40202424768
14767,39358.53806125838
14768,4638.274871532805
14769,32808.01601920184
14770,22992.344818065874
14771,29329.436301645823
14772,72887.14540813584
14773,23262.191745962016
14774,40185.88267298881
14775,14776.323452619836
14776,49468.333617306314
14777,24731.051744203083
14778,35795.618594035506
14779,72418.85887577571
14780,7548.300924227573
14781,78039.4834073335
14782,21133.094015927985
14783,10415.864954863675
14784,109147.51879798807
14785,17590.067923460156
14786,80030.06542144064
14787,19931.892884803936
14788,13848.186094191857
14789,53030.98889021389
14790,12577.618349396624
14791,11389.799269976094
14792,24717.36462167371
14793,13761.490686986595
14794,21472.929243016988
14795,24357.904289112426
14796,14521.844906723127
14797,10274.805733971298
14798,14476.043261570856
14799,31922.318929406814
14800,25254.98207992036
14801,14852.97188094724
14802,14940.541518554091
14803,20400.065755609423
14804,13531.065080018714
14805,18982.07363518793
14806,46852.91161065176
14807,6603.951307212003
14808,33444.74682544824
14809,15974.593474847265
14810,22096.23157985974
14811,22066.34230399225
14812,31222.524134552106
14813,13263.695749955252
14814,25331.23322135117
14815,26325.4840487428
14816,20333.84190971777
14817,47494.38582149986
14818,9658.980253673159
14819,42668.912167064846
14820,18010.88753133081
14821,23287.69059485849
14822,210317.01866690535
14823,18549.764660130255
14824,14215.326074021868
14825,51215.591594985686
14826,21312.973752722144
14827,19641.587240169756
14828,14880.65154201258
14829,56700.69758445304
14830,38430.45844695903
14831,24903.833983238786
14832,64223.12001083046
14833,28005.406064419076
14834,16969.963409781456
14835,24708.38089566212
14836,34597.07315569185
14837,69678.29861909058
14838,21571.140950981528
14839,47187.59879137948
