,price
3653,74349.55513589564
3654,24263.183717738953
3655,18024.875552426092
3656,39350.319897949055
3657,29470.95629819602
3658,32156.108614209166
3659,6267.776533815093
3660,28271.648900887783
3661,9016.556291309738
3662,38047.87970100652
3663,56011.32246833373
3664,21190.46509267707
3665,21137.72123335753
3666,28780.938667348673
3667,47178.81469844957
3668,10497.624376077467
3669,10036.236996029416
3670,52708.94556130897
3671,70091.1529935346
3672,15498.376538550976
3673,15761.290368260175
3674,5697.037341649644
3675,13729.772492206452
3676,17811.8322460223
3677,13772.177948892786
3678,42449.37165469321
3679,85034.48505786966
3680,15204.967976111511
3681,13585.5855975569
3682,21626.723476377345
3683,19742.898124146857
3684,11568.783432226308
3685,16773.026897112257
3686,14832.531838357623
3687,17391.616095023666
3688,4395.712991247143
3689,185619.05475571088
3690,72176.72616341794
3691,70395.78297438557
3692,79106.39841254795
3693,34208.5284662098
3694,29153.126009534375
3695,48905.161884034314
3696,27299.39381095834
3697,16887.71211230592
3698,164362.845183721
3699,28550.351019637863
3700,132110.68770928864
3701,16411.740543810272
3702,8977.010995079036
3703,22229.88870740813
3704,43351.39430163376
3705,27693.808072138985
3706,58192.997000830714
3707,18805.067363074835
3708,11964.13732109408
3709,10490.913436923467
3710,31486.86094307844
3711,13767.992699472205
3712,14763.020718447544
3713,33343.12901119943
3714,7281.155716726382
3715,37893.880149425124
3716,83637.00510174787
3717,49591.37105572704
3718,48151.625698348274
3719,7717.132571594237
3720,10272.00716307311
3721,92826.84972337363
3722,10873.296790137974
3723,76975.67171689821
3724,22602.00809918187
3725,19795.402272600157
3726,14393.53055188706
3727,9044.323244412895
3728,20597.73231208598
3729,13515.12104327351
3730,18563.331457038206
3731,118678.16683718504
3732,9876.714012140117
3733,16961.75619192727
3734,24446.267212150648
3735,30462.553803099174
3736,21317.71569102956
3737,88038.13094764177
3738,16031.896692229318
3739,127141.38934734446
3740,34907.267739196075
3741,33772.01002572701
3742,15847.885334497521
3743,36299.63386127629
3744,20270.539861355384
3745,14138.719888741936
3746,15365.027868113451
3747,18109.999303415418
3748,37617.80575041036
3749,13133.775174202281
3750,15941.874576160626
3751,21358.897533432348
3752,22785.14942442521
3753,96120.28804564464
3754,17646.569613555766
3755,21098.65192521221
3756,41003.514050932194
3757,186432.25022186065
3758,9409.563911914505
3759,53123.760860287235
3760,41678.5651349698
3761,13689.391510913614
3762,23399.628600348224
3763,12102.46115369242
3764,12067.770886044425
3765,236225.01555279078
3766,24641.579662551958
3767,27723.659045270993
3768,555309.0625817055
3769,19873.070872106473
3770,20748.39587569484
3771,37308.496273521014
3772,62937.18848137857
3773,56997.16081528456
3774,24106.06742577444
3775,21814.766347333323
3776,8910.69703591743
3777,61049.5893394023
3778,39805.48243100211
3779,106371.84214524608
3780,27042.649258815043
3781,14649.579766414769
3782,15354.323793399148
3783,11565.606644940272
3784,9351.1012657854
3785,12506.377671724244
3786,13650.596193862264
3787,26150.651640305034
3788,24364.82817681611
3789,12070.057096877426
3790,14465.007604914485
3791,24245.632453930564
3792,37882.637519634736
3793,149487.92911893135
3794,10160.240881364909
3795,18114.303471537947
3796,39897.362809601706
3797,179722.21165482985
3798,17977.037030196807
3799,5668.099746094289
3800,40247.21871871204
3801,15727.748644307285
3802,45811.547026352346
3803,28993.879853109596
3804,210029.068052225
3805,39777.11132398428
3806,29429.507243111206
3807,36332.66477055813
3808,15987.686070251773
3809,9160.93635265858
3810,11617.605480753584
3811,16916.76414919985
3812,28493.097363720997
3813,15239.656052304344
3814,11987.75807331095
3815,36609.724441744795
3816,52787.50650193254
3817,49603.14677848198
3818,10141.626912470121
3819,17780.682365023764
3820,62221.10926309458
3821,14421.926367549924
3822,36011.78579959876
3823,20372.470847402583
3824,32217.582898541878
3825,20576.265334564436
3826,111193.13529017894
3827,12140.674917016237
3828,17796.634016939992
3829,25703.84230250129
3830,9064.137242394674
3831,18018.672983846074
3832,12122.922615497519
3833,28804.479033692158
3834,40635.94328783397
3835,8055.953227720835
3836,27016.27884011835
3837,30985.80974037826
3838,20362.371349018038
3839,91098.29213934712
3840,31221.791301071324
3841,25459.641077371227
3842,23425.837684998667
3843,15286.644339047489
3844,67428.32105765986
3845,28848.20183682628
3846,25476.282422637334
3847,17656.562142861396
3848,8843.98099393936
3849,19328.734077418398
3850,10852.12688049121
3851,39157.6035408692
3852,3099.0874351151433
3853,77012.46873909142
3854,19512.005139538698
3855,72662.81195790222
3856,209527.78942027863
3857,19221.6965580025
3858,13393.262669656804
3859,39983.62102497494
3860,26841.314341497782
3861,17370.524661118106
3862,30218.452535320917
3863,70254.96468029765
3864,19925.666146096977
3865,28761.43637272474
3866,19595.978675660095
3867,58119.06982538171
3868,5186.4795505664515
3869,3067.1414325473015
3870,29686.18808997242
3871,6024.243594485946
3872,18945.120034615888
3873,38622.09041461989
3874,16792.856881128828
3875,18365.008012202074
3876,13317.12110000741
3877,49751.905782029935
3878,14612.47348149927
3879,18080.166274610732
3880,224665.99679789494
3881,32362.424917967495
3882,38309.31685012774
3883,38913.54704726685
3884,30549.10195729183
3885,23553.229688911146
3886,11940.29783567178
3887,42073.69082692088
3888,7405.393001950521
3889,201357.96359917236
3890,19817.66945271546
3891,18421.053257013613
3892,12407.841549805104
3893,60838.40379006151
3894,16160.042421704275
3895,18130.98126180074
3896,52654.53611916938
3897,22974.90817877071
3898,20197.80745731428
3899,33839.189153393614
3900,43411.191196065134
3901,43131.09537959861
3902,22669.909115868155
3903,33075.04143785706
3904,27063.433643588505
3905,29825.45636582747
3906,27481.90348912729
3907,16301.09985251847
3908,19282.64511858762
3909,20819.288694967137
3910,53873.96628139334
3911,-193.0915150168439
3912,54916.94025043788
3913,275862.7692784594
3914,116845.28668005168
3915,25194.066198371293
3916,22391.898599912383
3917,42313.329478139465
3918,18297.994168092147
3919,17499.106353173236
3920,20739.858624710556
3921,31887.592236423894
3922,14641.020937887632
3923,47881.66864316893
3924,35966.504429125256
3925,163816.23965119116
3926,13334.70256538791
3927,18335.628325811354
3928,21857.85719878369
3929,21515.283989100222
3930,29924.02203529075
3931,25325.062971275038
3932,49088.02689976059
3933,16938.99541523421
3934,16695.69589374526
3935,39063.84635704424
3936,8014.951201921562
3937,9466.607239085744
3938,12590.930737728806
3939,36571.68109857608
3940,51628.533046024124
3941,40010.81025271525
3942,12595.810131746432
3943,17961.232949249068
3944,17954.33166282263
3945,703691.4195312138
3946,9773.834990875446
3947,107089.63279536687
3948,18851.364755872608
3949,14993.489611512661
3950,13212.835218975408
3951,8755.832042876602
3952,43021.134055344446
3953,6201.93942762175
3954,16857.498266994633
3955,49882.87580000161
3956,29189.85278788922
3957,55260.8653210731
3958,34208.11904309597
3959,12522.56434696843
3960,37314.81368901886
3961,14920.229549048556
3962,12002.78482421866
3963,8985.007666765276
3964,20575.48443498349
3965,511475.01655852085
3966,11993.430483146629
3967,13081.301980736316
3968,24259.557812816725
3969,34755.384573703865
3970,57687.2688164135
3971,7222.964998185751
3972,6556.296865413722
3973,36939.26988964711
3974,92320.17362711663
3975,1472.5189883103594
3976,21488.7484161428
3977,9367.219057165115
3978,4313.209568267383
3979,23766.358080838254
3980,49079.33989298553
3981,14690.077580826328
3982,11565.693100644683
3983,48456.62836402573
3984,91199.97209773009
3985,3866.8231418602372
3986,13630.418033682945
3987,15532.777366688562
3988,46926.82303193456
3989,48337.19035923833
3990,37711.25782917664
3991,71055.04544071408
3992,15053.316145684541
3993,28539.60253990811
3994,460963.1936296673
3995,57030.97072060959
3996,38193.61611878901
3997,633910.2061433708
3998,39370.97356361526
3999,34315.96773699581
4000,10516.25374745857
4001,20848.828974956094
4002,60143.41687001876
4003,72856.80216915958
4004,19713.713761014253
4005,14514.008764916332
4006,6781.425806649262
4007,10465.882415356318
4008,26890.503237715486
4009,13738.065965190559
4010,38501.1309306382
4011,49826.809783865465
4012,12007.765885241912
4013,16516.632272109535
4014,14680.381378489314
4015,21200.832838140574
4016,36076.3236770643
4017,19235.477914024086
4018,24389.69869339472
4019,56550.06489170386
4020,25859.714207025623
4021,39223.377317678445
4022,17185.865524762135
4023,7964.708348460437
4024,89843.44444796894
4025,68957.35626048126
4026,22926.125278299296
4027,9216.60388105773
4028,27676.675907962606
4029,88404.2045234158
4030,17424.601209910878
4031,28872.981202145398
4032,44127.9990337278
4033,19572.62450617377
4034,12835.409228034085
4035,12664.655205820105
4036,29991.482831787318
4037,22644.950074096356
4038,207466.63442075351
4039,14026.431685058342
4040,30010.249277068768
4041,124571.4708158198
4042,148143.38443002634
4043,44817.99344019394
4044,97278.76786015733
4045,18435.55963164766
4046,15532.475743482762
4047,9665.62506380849
4048,46356.889259664924
4049,37996.26005532584
4050,13439.829099830356
4051,26407.732231481466
4052,17455.00278277145
4053,36743.47630109472
4054,19614.013384293474
4055,18778.646213635046
4056,28501.90037088134
4057,25333.190425596607
4058,14791.655836411694
4059,20000.405944512837
4060,31144.06400943696
4061,18106.296657934116
4062,17388.7330547045
4063,162759.8352783213
4064,10769.58395505132
4065,24637.516203530162
4066,18484.54886190794
4067,71590.18840903317
4068,59925.65768080906
4069,20785.844144779927
4070,17595.792557809997
4071,23401.763410412008
4072,86102.72575817045
4073,39543.11526652775
4074,23262.17002739155
4075,24395.260927528056
4076,12050.070437357033
4077,19568.3041314694
4078,11447.8185625498
4079,11385.91772412209
4080,21280.304459484265
4081,13790.200067865808
4082,12264.756806525344
4083,39904.23863927569
4084,55590.85784754029
4085,84374.71170278234
4086,49026.17106256366
4087,38352.639511263755
4088,5790.2299295587145
4089,35319.56838501204
4090,13765.736688322533
4091,28594.36748962637
4092,80537.97388521829
4093,13909.847637469968
4094,9041.269773911801
4095,19415.184598127
4096,16072.018671313679
4097,39797.38362368717
4098,390861.0615926552
4099,14349.474062176596
4100,19884.800939620647
4101,10797.358846396615
4102,14163.785578227893
4103,73740.62882984019
4104,20411.4226907423
4105,11913.520755722624
4106,11952.684729340195
4107,98280.85106319998
4108,28344.8319234917
4109,35189.52638953051
4110,24238.17377032229
4111,20434.302193135314
4112,55856.526921240205
4113,26260.301321593783
4114,9423.285704488924
4115,124930.9996850435
4116,8756.6765668437
4117,24364.574779599236
4118,32764.702605815197
4119,59400.843233792286
4120,26649.009332164394
4121,20621.829259997874
4122,46506.747025015415
4123,9518.949605873087
4124,9211.742344307451
4125,14437.177215746051
4126,15067.521192897839
4127,40052.341437558294
4128,16748.155200341775
4129,15310.779002338299
4130,5142.02401497605
4131,11496.261424405966
4132,31746.57063002669
4133,18462.524030917062
4134,39958.36568511915
4135,11606.667356407706
4136,14700.13519160723
4137,34251.789070458675
4138,35711.10502458841
4139,59838.36339271371
4140,105296.38410669129
4141,13220.950841613987
4142,37378.96942866591
4143,10585.768316205678
4144,13106.8522035582
4145,15018.884470260498
4146,17562.855365179043
4147,27091.859390748024
4148,31627.566266088397
4149,21939.77770632517
4150,19191.987746217987
4151,15183.177500534977
4152,354697.8892198964
4153,14682.464194597385
4154,142635.3930993827
4155,1393.1189733443025
4156,18893.232363897667
4157,13939.127656786528
4158,8880.274320185883
4159,10423.09839817349
4160,18164.727821781707
4161,28423.79837518366
4162,19078.58129703821
4163,37530.18151079267
4164,11953.377255621133
4165,12090.920091694017
4166,20746.227233609243
4167,15739.762796159222
4168,21856.99482183307
4169,17354.955025376228
4170,10249.60137674716
4171,22406.87119277005
4172,12318.873512604157
4173,39395.3164991441
4174,23880.521251874336
4175,26251.973549803195
4176,7466.864582586946
4177,36029.731321692205
4178,13167.155366748804
4179,311038.54993546143
4180,68024.76080519328
4181,14424.592459906882
4182,13623.763971521752
4183,16035.190165587963
4184,12845.573699297616
4185,14102.319829454762
4186,54098.24369699738
4187,11794.972852310166
4188,20682.768312701926
4189,12295.620799898199
4190,13601.622362605063
4191,17092.869670168613
4192,40768.01443373217
4193,31173.828754421498
4194,85355.00528019757
4195,20445.894199095783
4196,17947.343213871587
4197,37259.485062742606
4198,37699.931248147564
4199,41986.97481963149
4200,5719.975687590544
4201,23119.505406481505
4202,40429.023264038755
4203,27640.451707280183
4204,22522.770653624175
4205,17768.60917347364
4206,15654.914106834098
4207,27290.4342595982
4208,233442.77010121592
4209,71371.76904587698
4210,60333.498842152796
4211,51954.53070304432
4212,13603.651451052312
4213,17356.346989936195
4214,23976.326091593655
4215,39688.61014095991
4216,26893.21025854582
4217,20869.803201452392
4218,22988.943761969305
4219,14458.08360291773
4220,13117.97177524332
4221,21903.53280018497
4222,11912.142305918795
4223,1543.056748890449
4224,72966.14424090573
4225,6067.415150909132
4226,31113.24344686148
4227,81950.3789947899
4228,13501.870091145916
4229,14215.817449039052
4230,150568.48177821905
4231,21655.39011767687
4232,20329.643446629256
4233,4716.793398100883
4234,220586.9801425343
4235,16975.048995022604
4236,24398.479920656595
4237,8845.602284547524
4238,12964.205669273157
4239,12608.643433581077
4240,16350.350093596178
4241,13845.719022699166
4242,13714.839658460813
4243,31461.247213330324
4244,24808.406179684767
4245,20111.23929195953
4246,20360.774502981076
4247,16790.671732284623
4248,55417.276519810286
4249,11357.856750581559
4250,17136.103493403032
4251,18232.719619418116
4252,36751.73375717693
4253,10941.312998314941
4254,25945.680782753014
4255,25161.681261254795
4256,13712.365397643676
4257,12075.51287025836
4258,10016.89855000694
4259,81382.5148288726
4260,11861.815518014686
4261,26389.80823917591
4262,23851.655146552075
4263,213213.54127989156
4264,37112.27843222476
4265,74881.56562115767
4266,55940.69587676777
4267,66597.60242925445
4268,37911.561244237935
4269,38958.21223315349
4270,22379.310354640067
4271,18908.90388421077
4272,12440.181466113863
4273,89187.32899759072
4274,58029.44842529675
4275,11914.970797253016
4276,23228.824209903687
4277,6907.0950840996375
4278,14460.93647062406
4279,50968.18674355085
4280,49196.0747756832
4281,224762.75948459416
4282,51080.681454505655
4283,15087.24942282823
4284,36166.69794232352
4285,9615.909846033552
4286,20461.300673821737
4287,13266.779485797335
4288,15803.59433973048
4289,21436.63504900501
4290,11595.34894221538
4291,20312.91155138676
4292,31020.137561055424
4293,17966.568823993497
4294,50479.12320146512
4295,22848.022383389267
4296,34592.06581725998
4297,23119.744593070383
4298,10597.404331488535
4299,20893.37876787351
4300,30479.138659418473
4301,42530.831581952196
4302,17958.297079670825
4303,8555.497817050724
4304,-2711.1620138676517
4305,53642.00915676396
4306,55357.84881000023
4307,13135.042306657735
4308,4898.748608189009
4309,30811.368305279524
4310,39173.27025719709
4311,43880.25554122473
4312,16206.92892842734
4313,15948.777971277334
4314,35628.181327940634
4315,176265.55574984383
4316,17785.73002259282
4317,21543.858548262797
4318,15244.522873829701
4319,17790.6600493546
4320,27951.638923457154
4321,17827.733495960914
4322,10167.642896403937
4323,64095.453482401674
4324,132896.37849891832
4325,20838.92952584906
4326,30784.72675111075
4327,18025.433070904517
4328,27113.334776720323
4329,10568.9750187748
4330,26667.95923928579
4331,106148.03639149579
4332,21432.794937282248
4333,19488.911069305555
4334,33216.443006905116
4335,11898.939751352154
4336,21737.065514756017
4337,14447.861212838092
4338,10463.493162867671
4339,18518.338273507135
4340,43182.43820020219
4341,26561.590760629682
4342,22469.99818758844
4343,7484.340681009227
4344,2005.8349503487552
4345,25904.956768992648
4346,133510.62165101507
4347,564617.2932304791
4348,9778.43004628492
4349,18233.45628699375
4350,10475.527774247865
4351,25932.552451184136
4352,103188.05239231145
4353,199052.11260513385
4354,79798.63485840024
4355,16797.780615132215
4356,11269.172072829853
4357,26485.302432444936
4358,28998.40806094269
4359,14698.856768848927
4360,16300.48374613357
4361,12965.401013376628
4362,42883.23150964774
4363,20442.96079934333
4364,23914.03684229325
4365,12184.957050998404
4366,9873.686512730521
4367,6548.901073868998
4368,9245.658908265905
4369,6065.258559668757
4370,31374.881550251564
4371,134149.34237653064
4372,13814.34637346107
4373,8507.50203207464
4374,30183.734132057405
4375,11091.358173700079
4376,18373.93833599487
4377,96194.0003091066
4378,286089.48519139295
4379,173202.1363677759
4380,15468.027309796016
4381,13587.233799160545
4382,2116.2805631046213
4383,10104.071126797528
4384,8114.314810912736
4385,33641.14626723033
4386,32932.47237843787
4387,15425.750157434464
4388,33756.224699790444
4389,28571.463265879313
4390,39961.62940543835
4391,15902.10374958854
4392,36626.186034455546
4393,12527.182236200868
4394,12078.92114302906
4395,15773.343999205448
4396,10120.895814754767
4397,26363.06733996395
4398,47189.306543001
4399,26339.297017929784
4400,12049.484268558619
4401,11827.946609288512
4402,22783.82429355313
4403,13916.40867685451
4404,61533.21023043408
4405,19378.46929493884
4406,17195.280809065414
4407,14865.071620387287
4408,68869.64673541498
4409,37753.61095889579
4410,39218.33648634667
4411,47280.193340388156
4412,27824.399964588578
4413,12249.938711045834
4414,17848.888701484044
4415,8477.401623887039
4416,180841.98243910685
4417,28654.77234677144
4418,11611.530798310181
4419,49783.638241748995
4420,327357.8109986435
4421,60059.21032567456
4422,13490.810592645605
4423,12855.9001941733
4424,16236.727838477731
4425,116649.69581903162
4426,20960.794427636953
4427,20710.590800261765
4428,24150.99856311304
4429,58534.15526245584
4430,25454.25305615255
4431,11236.811185517
4432,16695.91765327388
4433,73579.04647399133
4434,19899.633123003703
4435,36939.29686600261
4436,18344.977933018876
4437,90419.53802249994
4438,19560.57668054913
4439,43457.048475628835
4440,47045.56161013225
4441,48347.71770103273
4442,45564.385973221506
4443,16547.564354214293
4444,14436.519905839901
4445,12693.286339419225
4446,8124.883869377489
4447,42303.7286811613
4448,13183.544709091628
4449,12290.374974929553
4450,44584.687959246134
4451,32044.351162593608
4452,8247.71037902264
4453,40858.33515013801
4454,291070.3659506874
4455,21379.935684844007
4456,9207.080769921682
4457,22674.554963332077
4458,25811.221116865956
4459,79636.76588655182
4460,135572.79170748434
4461,10030.345904357848
4462,177334.36540074286
4463,11587.206677434238
4464,17002.83871681412
4465,11690.03583271068
4466,87595.75382368808
4467,20836.535963084956
4468,44081.12017509734
4469,19947.809189745138
4470,311331.82505675795
4471,34272.63512580286
4472,27539.54680490971
4473,14399.8256983248
4474,13798.204185908748
4475,8742.254580332723
4476,290021.126658014
4477,52616.4117914465
4478,19174.497381475405
4479,18440.37820918497
4480,54137.4529861082
4481,13436.768980201567
4482,5333.728325884702
4483,29765.211449950497
4484,20676.39768616963
4485,9725.202675883018
4486,131934.19633100205
4487,14152.536343826912
4488,11710.463731484255
4489,7537.058009773347
4490,10720.241349241114
4491,13014.127180905722
4492,22617.7854802949
4493,25733.44571687968
4494,42576.46211456793
4495,13040.569568959501
4496,191193.74111025082
4497,86789.56257281636
4498,16563.35032153051
4499,75392.83034957209
4500,40044.870274195186
4501,5713.169151520851
4502,8145.796441265149
4503,23551.089103060425
4504,13496.139756324032
4505,29821.469535841257
4506,18805.944297763926
4507,17741.692852586944
4508,16086.762761383783
4509,13388.829941049276
4510,5775.803250717305
4511,16451.150860311172
4512,22074.401422556402
4513,19331.196200893
4514,19259.56048236601
4515,29551.175424135698
4516,14499.056347414764
4517,3961.057340578278
4518,25761.725993229542
4519,28249.61339892962
4520,113567.53144793899
4521,9582.347194427188
4522,16195.98268806847
4523,18217.683393247135
4524,23137.40143947245
4525,29788.277127409994
4526,31927.850361619116
4527,15373.63612053133
4528,47470.14848588643
4529,26533.002019230422
4530,13649.647921137279
4531,5404.876630017388
4532,15066.748929140478
4533,41177.15622575846
4534,8212.95930820005
4535,28549.63146969845
4536,76007.52749336424
4537,17044.235336453683
4538,23807.7000059298
4539,27250.60250631263
4540,7963.351133602962
4541,14125.33381603891
4542,21725.804824191582
4543,31886.92841942713
4544,11376.121301260893
4545,17408.740978806803
4546,12080.374418111373
4547,-1058.3674533833837
4548,483646.08573709254
4549,17724.267751680047
4550,25775.37437585555
4551,9973.47303974029
4552,39396.601115705824
4553,64422.192175232456
4554,13571.266331682826
4555,13833.543957316637
4556,16903.265817848645
4557,37739.070250188815
4558,12907.48758468841
4559,36367.26476249323
4560,105078.64174884459
4561,45939.640096994204
4562,18024.85855247063
4563,24044.190211248875
4564,27838.354049928574
4565,149895.55540427467
4566,44250.69950948379
4567,45102.19418261954
4568,16428.943220664893
4569,37829.14305005415
4570,10571.884193334845
4571,28463.992064903316
4572,-1607.321786971428
4573,22329.572913992393
4574,41199.8849492227
4575,27292.3365519917
4576,63873.32428653116
4577,13518.333663140394
4578,39884.824081293365
4579,20976.659870359144
4580,13779.813628749747
4581,5467.331379756884
4582,20110.15274078719
4583,16523.021012320416
4584,34821.96184096142
4585,19272.7297260935
4586,45449.02225861908
4587,29794.05647213722
4588,31173.866500329663
4589,13868.09895764626
4590,10433.549527860741
4591,54560.990703191055
4592,16523.705317452317
4593,9890.194788753492
4594,41565.7453715663
4595,16414.989553571824
4596,55121.15964238232
4597,9107.807169550128
4598,6423.917410469046
4599,21485.86648208328
4600,24171.719236295525
4601,12871.494547869399
4602,10851.74697740894
4603,20909.738834302407
4604,51950.58823453801
4605,33265.65475665245
4606,17190.459842617565
4607,31194.713898125076
4608,35536.30179928063
4609,8492.03754261919
4610,18289.01817853769
4611,23640.849924041453
4612,21327.56814522593
4613,17115.97529274848
4614,55663.85869801714
4615,16574.54262885914
4616,24424.041504355322
4617,221381.63176227384
4618,10093.328574677289
4619,112822.02539471537
4620,20041.85897640782
4621,21254.462227204524
4622,25721.589985327533
4623,27283.910742586304
4624,31570.203420897626
4625,12897.854496051674
4626,19257.05401761798
4627,10032.04657517944
4628,19492.230935984204
4629,16469.620106560382
4630,92083.01744827433
4631,32651.848659597017
4632,16073.059075382771
4633,18590.791225765483
4634,12198.110835751228
4635,21256.323999149376
4636,60050.00251257236
4637,147681.35312694468
4638,2395.8961705395486
4639,34600.46977239169
4640,14172.572793962783
4641,28324.074631755735
4642,45112.047667263396
4643,15728.271137037838
4644,22595.018632210064
4645,25323.23521496472
4646,9737.46078297915
4647,11845.966593673977
4648,57146.65246142569
4649,20089.115679299168
4650,11159.753493752913
4651,12008.835510945326
4652,8710.705466022278
4653,9128.758027840086
4654,20370.30595489923
4655,29725.22232965057
4656,7058.780553330624
4657,7872.871217933018
4658,37709.109333532106
4659,23995.49181949455
4660,19043.26015239139
4661,12589.737973327632
4662,30310.029446883505
4663,14717.431760334963
4664,14338.292586580821
4665,11277.705095023033
4666,35296.209675886785
4667,34761.79893330074
4668,13171.486932843021
4669,25407.497708085197
4670,13020.931710839504
4671,3309.739620412307
4672,50355.86376475316
4673,403317.4345699424
4674,35979.16147723442
4675,9317.367688639613
4676,11596.114329540957
4677,31616.022605712787
4678,32216.23975990413
4679,43655.12559845537
4680,63890.544687824964
4681,10222.699262530688
4682,46295.229497129854
4683,19073.100220740016
4684,26243.527207990002
4685,32335.304759719787
4686,14872.792322815658
4687,27750.89641088093
4688,20633.007976939698
4689,47831.32826474428
4690,18535.348721118557
4691,19158.560674309585
4692,40499.05396357892
4693,187040.24556767568
4694,13972.412520940416
4695,26590.9707747176
4696,23061.384928446234
4697,22948.874859527015
4698,10253.871893535572
4699,17480.23511534554
4700,10053.618065353716
4701,22945.679479876737
4702,39192.584111506236
4703,9367.470346628164
4704,8192.190398184495
4705,54993.95515694938
4706,10414.673292455787
4707,28039.91206498188
4708,6533.0024611892295
4709,11372.089193844964
4710,6674.6178862295055
4711,15845.16967294176
4712,26109.396720253077
4713,13540.41751524902
4714,36986.14102756357
4715,14036.716203323245
4716,14143.493848919403
4717,13382.29327231468
4718,11203.410441957036
4719,27249.85560658126
4720,24064.122853924317
4721,14093.039972797065
4722,20630.28801193167
4723,18244.971316588926
4724,44534.22223451329
4725,10379.911864935042
4726,18699.717716881452
4727,28301.951622572
4728,30338.25933362826
4729,19062.784001784632
4730,27344.20877010614
4731,18502.356020599196
4732,11304.154091209493
4733,40008.12193148589
4734,32309.453159233613
4735,14311.070774625812
4736,16229.437608902488
4737,9513.29194237743
4738,21176.45286115416
4739,5533.946830555695
4740,13230.333583557454
4741,75252.71447129641
4742,11129.04078941347
4743,4343.840062532996
4744,8746.343999948469
4745,4908.931242417544
4746,5017.96923731931
4747,14914.245920908375
4748,22231.523376338097
4749,16335.852736243483
4750,32628.47947481193
4751,23170.702903278754
4752,32123.638502082846
4753,9178.275080292951
4754,17198.914673407766
4755,107782.93480335388
4756,5454.427703379217
4757,27124.200867767417
4758,15057.334748396359
4759,47532.32520681375
4760,24243.78755300949
4761,9478.901177970372
4762,10908.96318071094
4763,16941.0676850405
4764,20225.662967311713
4765,11843.477291652613
4766,77145.36767694424
4767,15551.512886104727
4768,96201.16234465197
4769,7657.239140801568
4770,26252.302293503424
4771,19081.94523202788
4772,23537.596919051022
4773,25098.985415126896
4774,18582.026698825037
4775,32153.452737408457
4776,11568.568839686865
4777,15115.959534764494
4778,22774.720574956853
4779,10067.841204338736
4780,12960.86417865724
4781,29122.514929070807
4782,17383.208200273104
4783,289017.4187873562
4784,33670.987239153124
4785,42650.128426458716
4786,18233.80287757347
4787,13984.435729168385
4788,65200.63178945964
4789,8470.118629678502
4790,27380.56102622376
4791,18101.93238426285
4792,17787.139777627075
4793,17443.77200753338
4794,10771.023761818069
4795,264697.1295597607
4796,52726.145022046025
4797,535754.1192741994
4798,6093.031039549271
4799,13052.082485033927
4800,104421.05393418073
4801,4878.9515587779315
4802,41120.51012771911
4803,15938.354088104854
4804,17094.64399143579
4805,12148.61439701516
4806,49454.04493829829
4807,26507.7975088605
4808,25290.665470179345
4809,52427.6992583923
4810,32578.985030183394
4811,17462.183307086554
4812,24797.703738520446
4813,150412.87859304505
4814,34628.46870274868
4815,8333.92068645102
4816,57879.549672047404
4817,17298.114756075374
4818,25930.668007734697
4819,9963.90342893271
4820,50646.63637655249
4821,32830.04445997643
4822,18909.55620663849
4823,15585.927078347275
4824,2627.3176868755545
4825,8730.067979709565
4826,30025.076489516126
4827,28447.8242276127
4828,28618.098390241445
4829,22492.93194911687
4830,19817.167408650625
4831,21549.203405825974
4832,16642.96779314053
4833,43992.33693560213
4834,28301.279093732446
4835,32323.380186739232
4836,13189.343221841089
4837,30631.66660373754
4838,29604.18859154306
4839,9092.612571514182
4840,13616.464905976027
4841,27352.478616046894
4842,26660.551196504064
4843,22460.31017060732
4844,41727.099659135565
4845,36160.73509779613
4846,2436.2834244659753
4847,23008.880583570543
4848,27643.811121559236
4849,22627.570833452628
4850,58265.72440993099
4851,15187.312518877123
4852,30369.044634339807
4853,14975.684137350589
4854,10593.017573092948
4855,4822.057220319548
4856,6992.365888643442
4857,21837.318125376187
4858,17812.714156100934
4859,16075.481895273144
4860,12128.602752761944
4861,49178.67412145823
4862,20788.89353084701
4863,18566.252567103802
4864,19281.48852130302
4865,8925.375167335238
4866,24204.64152378321
4867,71190.25945900576
4868,19543.086702452623
4869,12086.457835389592
4870,23340.40317057044
4871,21036.616245503625
4872,9083.21527418596
4873,115929.65417750805
4874,50401.35182822638
4875,40827.504895375314
4876,15295.002401790174
4877,19333.34060941072
4878,117641.11343039651
4879,64825.48117876047
4880,13497.149632027926
4881,24740.507272107963
4882,7881.745906501426
4883,21484.18224390704
4884,13335.233507846307
4885,12184.284407695988
4886,24294.733471015585
4887,26230.792206604587
4888,190773.59729458945
4889,27972.31444693866
4890,139696.35884475923
4891,21031.154324298637
4892,29971.30017103607
4893,15271.289759467909
4894,42970.154394937126
4895,49158.37100037074
4896,9410.121476688539
4897,11295.889618012705
4898,29233.851854620676
4899,52350.15259191982
4900,391400.2820531158
4901,21025.82063690995
4902,40220.21334811018
4903,17479.483062022773
4904,11246.482687678828
4905,11381.629081438237
4906,36574.36986060586
4907,54007.94423271029
4908,43287.3327098529
4909,16501.286745858088
4910,12760.475370275439
4911,22606.79307779009
4912,15286.917545516888
4913,15430.622686252173
4914,39048.907827355084
4915,35531.16195616903
4916,31752.646945185756
4917,11800.020826412336
4918,6749.106607650843
4919,33950.80266932139
4920,36765.15866996584
4921,597575.532049653
4922,15294.357967514574
4923,23997.401537207857
